0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
01180600,"Helados, Conos, Paletas, Vasitos, Refrescos Congelados Y Tortas Heladas Para Consumo En El Hogar",112.48,0.03,5.28,5.94,0.0,0.0,0.0,,,,,,,,,,,,
01180700,"Gelatinas, Flanes Y Pudines En Polvo Para Preparar",106.16,0.46,3.96,3.78,0.0,0.0,0.0,,,,,,,,,,,,
01190100,"Salsas, Pastas Y Aderezos",109.9,0.37,2.59,2.57,0.0,0.0,0.0,,,,,,,,,,,,
01190200,Sal,127.51,0.69,10.65,10.46,0.0,0.0,0.0,,,,,,,,,,,,
01190500,"Sopas, Cremas, Caldos Y Consomés",116.97,0.36,8.52,8.58,0.0,0.0,0.0,,,,,,,,,,,,
01190600,"Frituras: papas fritas, chitos, maizitos, patacones, besitos, etc., para consumo en el hogar",118.89,0.56,7.75,7.7,0.0,0.01,0.01,,,,,,,,,,,,
01190800,Condimentos y hierbas culinarias,129.11,1.71,10.29,15.72,0.0,0.01,0.01,,,,,,,,,,,,
01191100,Leche En Polvo Para Lactantes,108.21,0.53,1.92,1.96,0.0,0.0,0.0,,,,,,,,,,,,
01199900,"Otros Alimentos Precocidos Y Preparados: Ajiaco, Lenteja, Frijol, Lechona Enlatada Y Similares",113.99,0.51,4.99,5.4,0.0,0.0,0.0,,,,,,,,,,,,
01210100,Café Y Productos A Base De Café,118.94,1.55,15.22,15.46,0.0,0.03,0.03,,,,,,,,,,,,
01210200,Chocolate Y Productos A Base De Chocolate,114.24,0.51,6.97,7.29,0.0,0.01,0.01,,,,,,,,,,,,
01210300,Té E Infusiones (Para Bebidas Calientes),115.9,0.29,5.46,5.66,0.0,0.0,0.0,,,,,,,,,,,,
01220100,Agua Mineral (Con Y Sin Gas) Para Consumo En El Hogar,116.41,0.52,3.46,3.47,0.0,0.0,0.0,,,,,,,,,,,,
01220600,"Refrescos Líquidos Empacados (Jugos, Té Fríos Y Bebidas Hidratantes)",114.01,1.25,5.86,5.92,0.0,0.01,0.01,,,,,,,,,,,,
01220700,Concentrados Para Preparar Refrescos,88.88,-0.03,0.71,0.52,0.0,0.0,0.0,,,,,,,,,,,,
01221100,Gaseosas y maltas para consumo en el hogar,118.1,0.98,6.06,5.73,0.0,0.03,0.03,,,,,,,,,,,,
01221200,"Bebidas energizantes y a base de arroz, soya, coco y similares",110.18,0.17,3.89,3.97,0.0,0.0,0.0,,,,,,,,,,,,
02110100,Aguardiente,113.23,-0.01,1.81,1.71,0.0,0.0,0.0,,,,,,,,,,,,
02110500,"Whisky, ron, brandy, vodka, ginebra, coñac, tequila, cremas de licor y aperitivos",116.6,0.19,5.98,5.69,0.0,0.02,0.02,,,,,,,,,,,,
02120100,"Vino, Champaña, Jerez Y Aperitivos A Base De Vino Para Consumo En El Hogar",118.47,0.47,2.31,2.39,0.0,0.0,0.0,,,,,,,,,,,,
02130100,Cerveza Y Refajo,107.62,0.62,2.8,2.81,0.01,0.03,0.03,,,,,,,,,,,,
02210100,"Cigarrillos, tabaco y derivados",132.21,0.25,7.63,7.75,0.0,0.01,0.01,,,,,,,,,,,,
03120100,Prendas De Vestir Para Hombre,92.04,-0.22,-5.23,-0.39,0.0,-0.05,0.0,,,,,,,,,,,,
03120200,Prendas De Vestir Para Mujer,85.79,-0.5,-8.1,-2.48,0.0,-0.08,-0.02,,,,,,,,,,,,
03120500,Prendas De Vestir Para Bebés,101.01,-1.64,2.89,3.06,0.0,0.0,0.0,,,,,,,,,,,,
03120600,Uniformes,108.62,0.0,1.03,1.03,0.0,0.0,0.0,,,,,,,,,,,,
03120700,Prendas de vestir para niña y niño,99.94,-1.36,2.34,2.59,-0.01,0.01,0.01,,,,,,,,,,,,
03131000,"Otros artículos y accesorios de vestir para hombre y mujer, incluyendo artículos de vestir para adulto y bebé y materiales",108.54,0.11,6.28,6.81,0.0,0.0,0.0,,,,,,,,,,,,
03140200,Lavado Y Planchado De Ropa,108.15,0.16,2.29,2.27,0.0,0.0,0.0,,,,,,,,,,,,
03210100,Calzado Para Hombre,97.84,-0.81,2.01,2.22,0.0,0.01,0.01,,,,,,,,,,,,
03210200,Calzado Para Mujer,98.92,-1.48,3.78,3.74,0.0,0.01,0.01,,,,,,,,,,,,
03210700,Calzado para niño y niña,100.82,-0.59,5.55,6.01,0.0,0.01,0.01,,,,,,,,,,,,
04130100,Arriendo efectivo ,105.92,0.08,1.89,2.01,0.01,0.2,0.21,,,,,,,,,,,,
04230100,Arriendo imputado,106.23,0.08,2.05,2.17,0.01,0.29,0.31,,,,,,,,,,,,
04310100,Materiales Para La Conservación Y La Reparación De La Vivienda,119.57,2.44,13.3,13.3,0.0,0.02,0.02,,,,,,,,,,,,
04410100,Suministro De Agua,117.69,0.04,8.99,10.41,0.0,0.17,0.19,,,,,,,,,,,,
04420100,Recogida De Basuras,123.03,0.94,6.59,6.87,0.0,0.03,0.03,,,,,,,,,,,,
04430100,Alcantarillado,120.21,0.04,6.42,8.37,0.0,0.03,0.04,,,,,,,,,,,,
04440100,Servicios Relacionados Con La Copropiedad,113.48,0.06,3.32,3.43,0.0,0.04,0.04,,,,,,,,,,,,
04510100,Electricidad,117.28,1.03,7.89,8.69,0.03,0.24,0.26,,,,,,,,,,,,
04520300,Gas,119.37,2.83,8.37,17.8,0.03,0.09,0.17,,,,,,,,,,,,
05110100,Muebles,111.7,0.82,7.04,7.81,0.0,0.04,0.04,,,,,,,,,,,,
05110200,Equipo De Iluminación,110.03,0.73,6.35,6.45,0.0,0.0,0.0,,,,,,,,,,,,
05119900,Otros Artículos De Decoración,109.74,0.96,3.31,3.34,0.0,0.0,0.0,,,,,,,,,,,,
05210200,Ropa confeccionada para cama,108.33,0.42,4.11,4.46,0.0,0.01,0.01,,,,,,,,,,,,
05210700,Ropa de tocador y productos textiles del hogar,112.42,0.68,6.01,6.29,0.0,0.0,0.0,,,,,,,,,,,,
05310100,"Neveras, Refrigeradores Y Congeladores",111.2,-0.84,10.98,11.69,0.0,0.02,0.02,,,,,,,,,,,,
05310200,"Lavadoras, Secadoras Y Lava-Vajillas",104.02,-1.54,8.61,9.21,0.0,0.01,0.01,,,,,,,,,,,,
05310300,"Estufas, Hornos Y Pipetas De Gas",113.34,-1.14,12.39,12.54,0.0,0.01,0.01,,,,,,,,,,,,
05320100,Aparatos Eléctricos  Pequeños Para El Hogar,109.46,-0.62,9.26,9.84,0.0,0.0,0.0,,,,,,,,,,,,
05410100,"Cristalería y vajilla Artículos, vajillas y utensilios de vidrio, cristal, porcelana y cerámica para el hogar",111.98,-0.24,3.41,3.74,0.0,0.0,0.0,,,,,,,,,,,,
05410300,Utensilios de cocina y menaje no eléctricos,110.35,0.29,4.36,4.59,0.0,0.0,0.0,,,,,,,,,,,,
05520300,Accesorios Eléctricos Pequeños,106.18,0.12,2.63,2.74,0.0,0.0,0.0,,,,,,,,,,,,
05610100,Productos De Limpieza Y Mantenimiento,98.03,0.59,2.4,2.43,0.01,0.03,0.03,,,,,,,,,,,,
05610200,Elementos De Aseo,102.6,0.53,4.07,4.11,0.0,0.01,0.01,,,,,,,,,,,,
05610400,"Artículos De Ferretería: Puntillas, Clavos, Tornillos, Tuercas, Brocas, Brochas, Pinceles, Lijas Y Otros.",107.15,0.13,3.34,4.14,0.0,0.0,0.0,,,,,,,,,,,,
05610600,Productos desechables y no duraderos para el hogar,108.66,0.41,4.29,4.63,0.0,0.01,0.01,,,,,,,,,,,,
05620100,Servicio Doméstico,109.61,0.01,2.67,3.09,0.0,0.03,0.03,,,,,,,,,,,,
06110300,Productos farmacéuticos y dermatológicos,114.37,0.49,4.81,4.88,0.01,0.05,0.05,,,,,,,,,,,,
06120100,Elementos Implementos Médicos,92.1,-0.97,-15.44,-14.87,0.0,0.0,0.0,,,,,,,,,,,,
06130100,Artefactos Y Equipo Terapéutico Y Su Reparación,111.11,0.02,4.19,4.27,0.0,0.0,0.0,,,,,,,,,,,,
06210100,Consulta Médica General Con Médico Particular,112.48,-0.06,3.29,3.76,0.0,0.0,0.0,,,,,,,,,,,,
06210500,"Consulta médica con médico especialista particular (incluye ortodoncia): pediatría, oftalmología, ginecología, siquiatría, traumatología, cardiología y otros especialistas",109.07,-0.24,2.46,2.63,0.0,0.0,0.0,,,,,,,,,,,,
06220100,"Servicios Odontológicos Con Odontólogos Particulares: Consultas, Profilaxis, Exodoncias (Extracción), Amalgamas, Sellantes, Fluorización.",110.17,0.03,2.92,3.31,0.0,0.0,0.01,,,,,,,,,,,,
06230100,"Servicios Para Particulares En Centros De Rayos X: Radiografías (Incluyendo Las Dentales), Urografías, Mamografías, Electrocardiogramas Y Otras Imágenes Diagnósticas",107.0,-0.21,1.37,1.39,0.0,0.0,0.0,,,,,,,,,,,,
06230200,"Exámenes De Laboratorio Para Particulares: De Sangre, Bacteriológicos, Etc.",110.19,-0.02,3.19,3.23,0.0,0.0,0.0,,,,,,,,,,,,
06230300,Servicios Médicos Auxiliares No Hospitalarios,108.62,0.03,5.82,5.84,0.0,0.0,0.0,,,,,,,,,,,,
06310300,"Servicios médicos menores (pequeña cirugía, cirugía ambulatoria, urgencias, etc.)",105.78,0.69,5.75,5.75,0.0,0.0,0.0,,,,,,,,,,,,
07110100,Vehículo Particular Nuevo O Usado,114.94,1.02,6.28,6.77,0.03,0.17,0.18,,,,,,,,,,,,
07120100,Motos Y Bicicletas Con Motor Nuevas O Usadas,125.22,1.15,9.08,10.01,0.0,0.02,0.03,,,,,,,,,,,,
07130100,Compra De Bicicletas Nuevas O Usadas (Excepto Para Niños),122.01,-0.37,11.17,12.38,0.0,0.01,0.01,,,,,,,,,,,,
07210100,"Llantas Y Neumáticos, Rines Para Vehículo",121.62,0.49,8.89,9.5,0.0,0.01,0.01,,,,,,,,,,,,
07210300,"Productos Para La Limpieza Y Conservación Del  Vehículo: Pintura, Limpiadores, Selladores, Shampoo, Ceras, Ambientadores, Eliminador De Olores, Pañitos Húmedos Para Vehículos, Etc.",114.7,0.51,4.58,4.65,0.0,0.0,0.0,,,,,,,,,,,,
07210600,"Piezas Para Bicicleta: Llantas, Neumáticos, Rines, Manzanas, Cadenas, Cambios, Piñones, Guallas, Sillines, Candados Y Cable Candado, Luces, Etc.",129.41,0.15,14.55,15.92,0.0,0.0,0.0,,,,,,,,,,,,
07219900,Otras Piezas De Repuesto Para Vehículo,112.05,0.8,4.99,5.16,0.0,0.01,0.01,,,,,,,,,,,,
07220400,"Aditivos, Valvulinas, Líquido Para Frenos, Refrigerantes, Agua Para Batería, Etc.",116.32,1.24,8.36,10.05,0.0,0.0,0.0,,,,,,,,,,,,
07220500,Combustibles para vehículos,97.54,0.25,9.04,9.39,0.01,0.22,0.23,,,,,,,,,,,,
07230100,"Mantenimiento Y Reparaciones Efectuadas En El Taller: Engrase, Sincronización, Revisiones Técnicas, Instalaciones De Partes Y Accesorios, Balanceo De Ruedas, Despinchada, Lavado Y Polichado, Servicios De Grúa, Etc.",107.47,0.15,3.34,3.57,0.0,0.02,0.02,,,,,,,,,,,,
07230200,Compra Y Cambio De Aceite,116.8,1.01,7.43,7.92,0.0,0.01,0.01,,,,,,,,,,,,
07230300,Servicios De Latonería Y Pintura,107.06,0.07,1.56,1.54,0.0,0.0,0.0,,,,,,,,,,,,
07240100,Parqueaderos,108.41,0.33,2.47,2.5,0.0,0.01,0.01,,,,,,,,,,,,
07240200,Peajes,109.34,0.0,1.66,1.66,0.0,0.0,0.0,,,,,,,,,,,,
07240300,"Gastos Reglamentarios Relacionados Con La Propiedad, Manejo Y Alquiler De Vehículos",115.64,0.05,3.66,3.66,0.0,0.0,0.0,,,,,,,,,,,,
07330100,Transporte De Pasajeros Y Equipaje En Avión (Incluye Pagos Por Exceso De Equipaje),103.96,8.02,7.77,2.3,0.02,0.02,0.01,,,,,,,,,,,,
07371000,Transporte urbano  (incluye tren y metro),111.73,0.06,2.65,2.68,0.0,0.13,0.13,,,,,,,,,,,,
07372000,"Transporte intermunicipal, interveredal e interIPC",128.25,-0.4,-7.98,-8.12,0.0,-0.03,-0.04,,,,,,,,,,,,
07373000,Transporte escolar,117.1,0.0,5.06,5.06,0.0,0.02,0.02,,,,,,,,,,,,
08210200,"Equipos de telefonía móvil, similares y reparación",70.51,1.31,-13.12,-7.93,0.0,-0.04,-0.02,,,,,,,,,,,,
08310400,Servicios de comunicación fija y móvil y provisión a internet,92.07,0.0,-12.01,-12.01,0.0,-0.47,-0.47,,,,,,,,,,,,
09110100,"Equipo Para La Recepción, Grabación Y Reproducción De Sonido Únicamente",91.06,-1.81,-0.43,-0.51,0.0,0.0,0.0,,,,,,,,,,,,
09110200,"Equipo Para La Grabación, Recepción Y Reproducción  De Imagen Y Sonido",98.98,0.1,16.5,16.71,0.0,0.03,0.03,,,,,,,,,,,,
09130100,Aparatos De Procesamiento De Información Y Hardware,81.08,-4.21,-12.76,-12.58,0.0,-0.02,-0.02,,,,,,,,,,,,
09310200,Juegos Y Juguetes Infantiles,103.76,-1.8,1.41,1.41,0.0,0.0,0.0,,,,,,,,,,,,
09310300,"Artículos, Adornos Y Prendas De Vestir Para Fiestas",105.91,0.24,2.99,3.69,0.0,0.0,0.0,,,,,,,,,,,,
09330200,"Plantas Naturales: Ramos De Flores, Matas, Arbustos",110.01,-0.22,1.99,3.05,0.0,0.0,0.0,,,,,,,,,,,,
09340200,Alimentos Para Animales Domésticos Y Mascotas,114.07,-0.61,0.69,1.57,0.0,0.0,0.0,,,,,,,,,,,,
09340300,"Productos  Para Animales Domésticos Y Mascotas, Productos De Veterinaria, Artículos Para El Cuidado E Higiene (Shampoo, Jabón, Desodorantes) Y Accesorios Para Mascotas (Collares, Perrera, Jaula, Acuarios Y Otros)",108.78,0.74,4.94,5.25,0.0,0.0,0.0,,,,,,,,,,,,
09350100,"Servicios De Veterinaria Y De Otro Tipo Para Animales Domésticos: Cuidado, Salón De Belleza, Alojamiento, Entrenamiento, Paseadores De Perros Y Colegios Para Mascotas Etc.",116.96,0.35,6.09,6.13,0.0,0.01,0.01,,,,,,,,,,,,
09410100,Servicios Recreativos,95.71,0.39,0.5,0.55,0.0,0.0,0.0,,,,,,,,,,,,
09410200,Servicios Prestados Por Escenarios Deportivos,104.66,-0.11,1.81,2.75,0.0,0.0,0.0,,,,,,,,,,,,
09420100,Cines Y Teatros,114.45,0.61,2.07,2.29,0.0,0.01,0.01,,,,,,,,,,,,
09420600,Suscripción y servicio de televisión por redes y cable ,107.14,0.25,-0.04,-0.12,0.0,0.0,0.0,,,,,,,,,,,,
09510100,Libros Y Lista De Útiles Escolares Completa,102.82,-0.22,0.18,0.21,0.0,0.0,0.0,,,,,,,,,,,,
09510200,"Libros de texto: textos guías para clase (incluye libros de literatura, poesía, etc., requeridos en clase)",107.75,0.0,0.64,0.64,0.0,0.0,0.0,,,,,,,,,,,,
09520400,Compra de periódicos,107.21,0.0,2.46,2.51,0.0,0.0,0.0,,,,,,,,,,,,
09530100,Material Impreso Diverso,100.95,0.06,0.32,0.32,0.0,0.0,0.0,,,,,,,,,,,,
09540100,"Artículos De Papelería: Cuadernos, Agendas, Papel Suelto Y En Resmas",106.8,0.99,5.09,4.98,0.0,0.01,0.01,,,,,,,,,,,,
09540200,Artículos Para Escribir,111.05,0.13,5.54,5.95,0.0,0.01,0.01,,,,,,,,,,,,
09540300,Artículos Para Pintura Y Dibujo,106.28,0.26,3.78,4.17,0.0,0.0,0.0,,,,,,,,,,,,
09610300,"Paquetes turísticos completos, incluye paquetes de viajes de excursión realizados durante un día (sin pernoctar)",100.19,-2.93,-7.09,-3.88,-0.02,-0.04,-0.02,,,,,,,,,,,,
10110400,Educación preescolar y básica primaria,112.81,0.0,6.22,1.53,0.0,0.09,0.02,,,,,,,,,,,,
10210100,Educación Secundaria,115.32,0.0,5.29,3.08,0.0,0.05,0.03,,,,,,,,,,,,
10410100,"Inscripciones y matrículas en carreras técnicas, tecnológicas y universitarias",76.51,0.0,-5.83,-5.83,0.0,-0.06,-0.06,,,,,,,,,,,,
10410200,"Inscripciones y matrículas en postgrados (especialización, maestría, doctorado)",108.12,0.0,11.3,11.3,0.0,0.03,0.03,,,,,,,,,,,,
10419900,Otros gastos en educación superior,102.74,0.0,2.67,2.67,0.0,0.0,0.0,,,,,,,,,,,,
10510100,Cursos de educación no formal,102.93,0.0,1.85,1.85,0.0,0.0,0.0,,,,,,,,,,,,
10510400,"Diplomados, educación continuada, preicfes, preuniversitarios",115.31,0.0,14.29,14.29,0.0,0.0,0.0,,,,,,,,,,,,
10510800,Pagos por asesorías de tareas y clases dictadas por particulares,108.14,0.0,1.64,1.64,0.0,0.0,0.0,,,,,,,,,,,,
11110100,"Comidas en establecimientos de servicio a la mesa y autoservicio,  medios de transporte, máquinas expendedoras, puestos móviles, y lugares de esparcimiento; se incluyen también las  contratadas por encargo, para llevar y por servicio a domicilio",118.08,1.05,8.74,9.32,0.07,0.56,0.6,,,,,,,,,,,,
11110200,"Bebidas calientes : tinto, café con leche, chocolate, té, bebida achocolatada caliente, leche, agua de panela, agua aromática, avena caliente y similares  para consumo inmediato, en establecimientos de servicio a la mesa y autoservicio.",114.15,1.02,8.58,8.94,0.0,0.02,0.02,,,,,,,,,,,,
11110300,"Gaseosa Y Otros Refrescos  En Establecimientos De Servicio A La Mesa Y Autoservicio,  Medios De Transporte, Maquinas Expendedoras, Puestos Moviles, Y Lugares De Esparcimiento; Se Incluyen Tambien Las Adquiriudas Para Llevar Y Servicio A Domicilio",114.13,0.77,5.11,5.63,0.0,0.02,0.02,,,,,,,,,,,,
11110400,"Comidas preparadas fuera del hogar para consumo inmediato, en establecimientos de servicio a la mesa y autoservicio,  puestos móviles, lugares de esparcimiento, para llevar y por servicio a domicilio",114.38,0.7,6.95,7.38,0.01,0.14,0.14,,,,,,,,,,,,
11110700,"Gastos en discotecas, bares, griles, tabernas, fondas y tiendas dentro y  al aire libre (comida, bebidas, cover)",109.01,0.35,1.76,2.13,0.0,0.01,0.01,,,,,,,,,,,,
11120100,Pago Por Alimentación En Comedores,117.12,0.0,4.32,4.32,0.0,0.0,0.0,,,,,,,,,,,,
11210100,"Servicios de alojamiento en hoteles, pensiones, posadas, hostales y moteles; alojamiento en centros de vacaciones y por motivo de enseñanza: internados",94.34,1.18,-0.35,0.42,0.0,0.0,0.0,,,,,,,,,,,,
12110100,Servicios Prestados En Salones De Peluquería Y Establecimientos De Cuidado Personal,110.35,0.23,4.04,4.1,0.0,0.03,0.03,,,,,,,,,,,,
12120100,Aparatos Eléctricos Para El Cuidado Personal Y Su Reparación,109.72,-0.15,9.25,9.29,0.0,0.0,0.0,,,,,,,,,,,,
12130100,Artículos Para El Cuidado Y La Atención Personal,108.15,0.19,2.81,2.84,0.0,0.0,0.0,,,,,,,,,,,,
12130200,Artículos Para Higiene Corporal,107.89,0.1,3.38,3.16,0.0,0.05,0.05,,,,,,,,,,,,
12130300,Artículos Para La Higiene Oral,109.27,0.98,3.4,3.65,0.0,0.01,0.01,,,,,,,,,,,,
12130400,Productos De Belleza,103.67,-0.11,-0.76,-0.48,0.0,0.0,0.0,,,,,,,,,,,,
12139900,Otros Productos Para El Aseo Personal,109.79,0.75,5.53,5.69,0.01,0.05,0.05,,,,,,,,,,,,
12310100,"Artículos En Oro,  Plata Y Piedras Preciosas Y Su Reparación",157.35,0.04,5.45,6.28,0.0,0.01,0.01,,,,,,,,,,,,
12310200,"Relojes, Cronómetros, Termómetros, Barómetros Y Su Reparación",110.38,0.03,2.47,3.72,0.0,0.0,0.0,,,,,,,,,,,,
12310300,Artículos De Fantasía Y Su Reparación,104.05,-0.06,1.08,1.16,0.0,0.0,0.0,,,,,,,,,,,,
12320100,Artículos De Viaje Y Otros Artículos Para El Transporte De Efectos Personales,99.45,-1.31,0.14,0.34,0.0,0.0,0.0,,,,,,,,,,,,
12320200,Artículos Para Bebés Y Su Reparación,104.69,0.05,2.36,2.36,0.0,0.0,0.0,,,,,,,,,,,,
12320400,"Artículos personales varios como: gafas de sol, lentes de contacto cosméticos, bastones, paraguas y sombrillas, abanicos, llaveros, etc.",99.73,-1.37,0.77,1.0,0.0,0.0,0.0,,,,,,,,,,,,
12410100,Servicios de protección social dentro y fuera del hogar,102.36,0.02,0.03,0.13,0.0,0.0,0.0,,,,,,,,,,,,
12410200,"Guarderías, salacunas, cuidado de niños fuera del hogar y servicios de adopción",112.49,0.18,1.74,1.59,0.0,0.01,0.0,,,,,,,,,,,,
12410300,Cuotas moderadoras a EPS,116.6,0.0,3.34,3.34,0.0,0.0,0.0,,,,,,,,,,,,
12530100,"Seguros médicos, de accidentes y medicina prepagada",117.46,0.0,4.32,4.33,0.0,0.01,0.01,,,,,,,,,,,,
12540100,Seguros De Vehículos Y Otros Relacionados Con El Transporte,102.92,1.27,13.33,14.89,0.0,0.02,0.02,,,,,,,,,,,,
12620400,Servicios auxiliares y  financieros prestados a cambio de una comisión explicita,111.13,0.71,3.44,3.44,0.0,0.01,0.01,,,,,,,,,,,,
12710500,"Certificados, documentos administrativos y pago de honorarios",107.26,0.0,1.61,1.61,0.0,0.0,0.0,,,,,,,,,,,,
12719900,Otros pagos por servicios,114.75,0.77,6.52,7.28,0.0,0.0,0.0,,,,,,,,,,,,
01110100,Arroz,106.26,-3.68,-13.93,-15.29,-0.03,-0.15,-0.17,,,,,,,,,,,,
01110200,Pastas Alimenticias,117.12,0.37,5.53,5.58,0.0,0.01,0.01,,,,,,,,,,,,
01110300,Avena Y Sus Derivados,110.41,0.1,8.27,8.71,0.0,0.0,0.0,,,,,,,,,,,,
01110500,Trigo Y Sus Derivados,115.74,1.03,8.06,8.56,0.0,0.0,0.0,,,,,,,,,,,,
01110600,Maíz Y Sus Derivados,122.82,0.74,9.07,7.87,0.0,0.01,0.01,,,,,,,,,,,,
01110800,Pan,114.01,0.75,6.68,6.63,0.01,0.05,0.05,,,,,,,,,,,,
01119800,"Otras Harinas, Cereales Y Almidones",111.81,0.81,5.05,5.42,0.0,0.02,0.02,,,,,,,,,,,,
01119900,Otros Productos De Panadería,109.2,0.66,5.86,6.17,0.0,0.02,0.02,,,,,,,,,,,,
01120100,Carne De Res Y Derivados,137.95,1.54,26.62,28.35,0.04,0.52,0.55,,,,,,,,,,,,
01120200,Carne De Cerdo Y Derivados,135.57,2.23,19.4,28.63,0.01,0.1,0.14,,,,,,,,,,,,
01120300,Carne De Aves,134.69,0.63,24.54,25.48,0.01,0.31,0.32,,,,,,,,,,,,
01120500,"Carnes Preparadas, Charcutería Y Otros Productos Conteniendo Carne",117.54,0.42,8.39,8.82,0.0,0.03,0.04,,,,,,,,,,,,
01130300,Productos de rio y mar (incluye pescados y camarones frescos o congelados y pescado enlatado como sardinas y atún),122.3,0.81,7.06,8.34,0.01,0.05,0.05,,,,,,,,,,,,
01140100,Leche,118.49,1.94,6.83,6.94,0.02,0.07,0.07,,,,,,,,,,,,
01140200,Quesos Y Productos Afines,116.08,2.32,6.07,8.91,0.01,0.03,0.04,,,,,,,,,,,,
01140500,Huevos,121.5,-2.12,10.94,17.93,-0.02,0.08,0.12,,,,,,,,,,,,
01149900,Otros Derivados De La Leche,117.01,1.16,7.34,7.9,0.0,0.02,0.02,,,,,,,,,,,,
01150100,Aceites Comestibles,162.87,1.58,41.36,43.52,0.01,0.2,0.21,,,,,,,,,,,,
01150200,Mantequilla De Vaca,128.59,1.88,7.44,7.73,0.0,0.0,0.0,,,,,,,,,,,,
01150500,Margarinas y grasas animales y vegetales,118.11,0.6,9.72,9.89,0.0,0.0,0.0,,,,,,,,,,,,
01160200,Frutas Congeladas O En Pulpa,108.11,0.29,5.85,5.52,0.0,0.0,0.0,,,,,,,,,,,,
01160300,"Frutos Secos Y Nueces, Cáscaras De Frutas Y Semillas Comestibles",111.47,0.67,2.93,3.48,0.0,0.0,0.0,,,,,,,,,,,,
01160500,Naranjas,137.0,0.56,16.84,13.19,0.0,0.01,0.01,,,,,,,,,,,,
01160600,Bananos,128.74,-0.28,0.42,3.16,0.0,0.0,0.0,,,,,,,,,,,,
01160700,Tomate de árbol,132.86,2.85,27.42,37.65,0.0,0.02,0.03,,,,,,,,,,,,
01160800,Moras,119.5,0.21,20.05,18.02,0.0,0.01,0.01,,,,,,,,,,,,
01160900,Frutas frescas,162.77,3.53,28.65,24.35,0.04,0.24,0.21,,,,,,,,,,,,
01170200,Legumbres Secas,127.62,3.16,15.75,13.05,0.01,0.04,0.03,,,,,,,,,,,,
01170300,Legumbres Y Hortalizas En Conserva Y Deshidratadas,111.51,0.62,5.4,5.53,0.0,0.0,0.0,,,,,,,,,,,,
01170400,Plátanos,113.72,4.26,11.96,6.38,0.01,0.04,0.02,,,,,,,,,,,,
01170500,Papas,125.63,3.25,59.34,45.33,0.01,0.13,0.11,,,,,,,,,,,,
01170600,Yuca Para Consumo En El Hogar,92.58,3.29,17.53,14.27,0.0,0.01,0.01,,,,,,,,,,,,
01171100,"Productos Derivados De Los Tubérculos, Raíces Y Plátanos",108.58,0.22,2.49,2.39,0.0,0.0,0.0,,,,,,,,,,,,
01171200,"Arracacha, ñame y otros tubérculos",82.94,0.36,-21.11,-30.03,0.0,-0.01,-0.01,,,,,,,,,,,,
01171300,Tomate,113.77,0.16,-4.02,1.61,0.0,-0.01,0.0,,,,,,,,,,,,
01171400,Cebolla,87.89,5.34,-13.01,-14.12,0.01,-0.03,-0.03,,,,,,,,,,,,
01171500,Zanahoria,164.82,-0.95,32.17,27.84,0.0,0.02,0.01,,,,,,,,,,,,
01171600,Hortalizas y legumbres frescas ,153.52,-3.34,16.24,16.83,-0.02,0.07,0.07,,,,,,,,,,,,
01180100,Azúcar Y Otros Endulzantes,125.21,0.26,13.98,13.58,0.0,0.04,0.04,,,,,,,,,,,,
01180200,Panela Cruda Para Consumo En El Hogar,131.85,0.18,9.64,13.45,0.0,0.02,0.02,,,,,,,,,,,,
01180300,"Jaleas, Mermeladas, Miel Y Similares",113.83,0.37,4.65,5.48,0.0,0.0,0.0,,,,,,,,,,,,
01180500,"Dulces, Confites, Caramelos, Bombones, Chocolatinas, Chicles, Masmelos, Cocadas Para Consumo En El Hogar",125.97,-0.26,5.04,4.75,0.0,0.0,0.0,,,,,,,,,,,,
01180600,"Helados, Conos, Paletas, Vasitos, Refrescos Congelados Y Tortas Heladas Para Consumo En El Hogar",112.44,0.95,5.25,6.16,0.0,0.0,0.0,,,,,,,,,,,,
01180700,"Gelatinas, Flanes Y Pudines En Polvo Para Preparar",105.67,0.53,3.48,3.8,0.0,0.0,0.0,,,,,,,,,,,,
01190100,"Salsas, Pastas Y Aderezos",109.5,0.86,2.21,2.45,0.0,0.0,0.0,,,,,,,,,,,,
01190200,Sal,126.64,1.04,9.89,10.11,0.0,0.0,0.0,,,,,,,,,,,,
01190500,"Sopas, Cremas, Caldos Y Consomés",116.55,0.82,8.13,8.23,0.0,0.0,0.0,,,,,,,,,,,,
01190600,"Frituras: papas fritas, chitos, maizitos, patacones, besitos, etc., para consumo en el hogar",118.22,1.46,7.15,7.38,0.0,0.01,0.01,,,,,,,,,,,,
01190800,Condimentos y hierbas culinarias,126.94,-2.31,8.43,11.85,0.0,0.01,0.01,,,,,,,,,,,,
01191100,Leche En Polvo Para Lactantes,107.64,0.1,1.38,1.72,0.0,0.0,0.0,,,,,,,,,,,,
01199900,"Otros Alimentos Precocidos Y Preparados: Ajiaco, Lenteja, Frijol, Lechona Enlatada Y Similares",113.41,0.3,4.46,5.53,0.0,0.0,0.0,,,,,,,,,,,,
01210100,Café Y Productos A Base De Café,117.12,3.52,13.47,13.94,0.01,0.03,0.03,,,,,,,,,,,,
01210200,Chocolate Y Productos A Base De Chocolate,113.66,-0.01,6.43,7.02,0.0,0.01,0.01,,,,,,,,,,,,
